homeid,year_month,split,consumo_kwh,uso_horario_pico,cantidad_equipos,tipo_inmueble,horas_alto_consumo,percentile_consumo,percentile_equipos,peak_component,high_hours_component,score,categoria,month_coverage,peak_coverage,peak_energy_share,complete_day_ratio,observed_kwh,source_member,category_method_version,sample_flag
96,2017-05,train,380.887795,True,15,Casa,7,0.860655737704918,0.89,1.0,0.5833333333333334,0.8483934426229508,Ineficiente,0.985213,0.984745,0.281336,0.967742,375.255536,sensordata/home96_livingroom997_sensor4121c4125_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
96,2017-06,train,388.96308,True,15,Casa,8,0.8770491803278688,0.89,1.0,0.6666666666666666,0.8707295081967213,Ineficiente,0.9486,0.949752,0.270111,0.933333,368.970198,sensordata/home96_livingroom997_sensor4121c4125_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
96,2017-07,train,275.779228,False,15,Casa,4,0.4562841530054645,0.89,0.0,0.3333333333333333,0.36827049180327864,Moderado,0.991891,0.992849,0.231895,1.0,273.543052,sensordata/home96_livingroom997_sensor4121c4125_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
96,2018-04,train,442.203898,True,15,Casa,8,0.9316939890710383,0.89,1.0,0.6666666666666666,0.903516393442623,Ineficiente,0.923173,0.955468,0.317421,0.9,408.230628,sensordata/home96_livingroom997_sensor4121c4125_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
96,2018-06,train,366.455214,True,15,Casa,7,0.8224043715846995,0.89,1.0,0.5833333333333334,0.8254426229508197,Ineficiente,0.902384,0.918796,0.25636,0.8,330.683417,sensordata/home96_livingroom997_sensor4121c4125_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
97,2017-04,train,318.782644,True,9,Departamento,8,0.8326612903225806,0.5,1.0,0.6666666666666666,0.8245967741935484,Ineficiente,0.92196,0.941012,0.299035,0.8,293.904807,sensordata/home97_hall1010_sensor4238c4242_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
97,2017-05,train,304.253042,True,9,Departamento,7,0.8205645161290323,0.5,1.0,0.5833333333333334,0.8048387096774194,Ineficiente,0.975916,0.996519,0.307314,0.806452,296.925478,sensordata/home97_hall1010_sensor4238c4242_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
97,2017-06,train,293.22357,True,9,Departamento,7,0.8004032258064516,0.5,1.0,0.5833333333333334,0.792741935483871,Ineficiente,0.925526,0.931468,0.284682,0.8,271.385994,sensordata/home97_hall1010_sensor4238c4242_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
97,2017-09,train,332.907402,True,9,Departamento,7,0.8407258064516129,0.5,1.0,0.5833333333333334,0.8169354838709677,Ineficiente,0.910904,0.912736,0.33363,0.8,303.246791,sensordata/home97_hall1010_sensor4238c4242_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
97,2017-10,train,368.108402,True,9,Departamento,8,0.9012096774193549,0.5,1.0,0.6666666666666666,0.8657258064516129,Ineficiente,0.940185,0.958295,0.352166,0.806452,346.089837,sensordata/home97_hall1010_sensor4238c4242_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
97,2018-04,train,348.764958,True,9,Departamento,8,0.8689516129032258,0.5,1.0,0.6666666666666666,0.8463709677419355,Ineficiente,0.940219,0.97203,0.313209,0.9,327.915353,sensordata/home97_hall1010_sensor4238c4242_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
98,2017-06,train,84.240883,False,4,Departamento,1,0.018145161290322582,0.031746031746031744,0.0,0.08333333333333333,0.024974398361495134,Eficiente,0.907346,0.923278,0.232432,0.8,76.435666,sensordata/home98_hall1019_sensor4306c4310_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
98,2017-08,train,95.893383,False,4,Departamento,1,0.07056451612903226,0.031746031746031744,0.0,0.08333333333333333,0.056426011264720945,Eficiente,0.946017,0.950287,0.243571,0.806452,90.716809,sensordata/home98_hall1019_sensor4306c4310_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
98,2017-09,train,82.814687,False,4,Departamento,1,0.010080645161290322,0.031746031746031744,0.0,0.08333333333333333,0.02013568868407578,Eficiente,0.947522,0.954192,0.216488,0.866667,78.468737,sensordata/home98_hall1019_sensor4306c4310_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
98,2017-10,train,86.043553,False,4,Departamento,1,0.03024193548387097,0.031746031746031744,0.0,0.08333333333333333,0.03223246287762417,Eficiente,0.944101,0.948972,0.243446,0.806452,81.233776,sensordata/home98_hall1019_sensor4306c4310_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
98,2017-11,train,95.992451,True,4,Departamento,1,0.07459677419354839,0.031746031746031744,1.0,0.08333333333333333,0.2588453661034306,Eficiente,0.96081,0.97212,0.296497,1.0,92.230488,sensordata/home98_hall1019_sensor4306c4310_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
98,2018-04,train,94.035291,False,4,Departamento,1,0.05443548387096774,0.031746031746031744,0.0,0.08333333333333333,0.04674859190988223,Eficiente,0.921524,0.957662,0.247636,0.866667,86.655734,sensordata/home98_hall1019_sensor4306c4310_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
100,2017-10,test,171.142279,False,11,Departamento,0,0.32661290322580644,0.6825396825396826,0.0,0.0,0.230094726062468,Eficiente,0.940808,0.936483,0.196961,0.870968,161.011958,sensordata/home100_livingroom1038_sensor4472_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
100,2018-06,test,156.798233,False,11,Departamento,1,0.27419354838709675,0.6825396825396826,0.0,0.08333333333333333,0.21114311315924217,Eficiente,0.904441,0.922028,0.200133,0.866667,141.814746,sensordata/home100_livingroom1038_sensor4472_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
101,2017-04,test,121.794301,True,6,Casa,2,0.01092896174863388,0.07,1.0,0.16666666666666666,0.23505737704918034,Eficiente,0.944573,0.957104,0.25284,0.833333,115.043551,sensordata/home101_hall1045_sensor4512c4517_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
101,2017-05,test,120.416514,True,6,Casa,2,0.01092896174863388,0.07,1.0,0.16666666666666666,0.23505737704918034,Eficiente,0.938931,0.946799,0.299828,0.83871,113.062762,sensordata/home101_hall1045_sensor4512c4517_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
101,2017-06,test,102.792196,True,6,Casa,2,0.0,0.07,1.0,0.16666666666666666,0.2285,Eficiente,0.909098,0.917581,0.290754,0.833333,93.448139,sensordata/home101_hall1045_sensor4512c4517_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
101,2017-07,test,119.907451,True,6,Casa,2,0.01092896174863388,0.07,1.0,0.16666666666666666,0.23505737704918034,Eficiente,0.942964,0.941046,0.282647,0.870968,113.06842,sensordata/home101_hall1045_sensor4512c4517_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
101,2017-08,test,107.752453,True,6,Casa,1,0.0,0.07,1.0,0.08333333333333333,0.21600000000000003,Eficiente,0.947988,0.940197,0.280292,0.806452,102.14803,sensordata/home101_hall1045_sensor4512c4517_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
101,2017-11,test,111.921539,True,6,Casa,2,0.00546448087431694,0.07,1.0,0.16666666666666666,0.23177868852459016,Eficiente,0.955037,0.964979,0.2716,0.9,106.889215,sensordata/home101_hall1045_sensor4512c4517_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
105,2017-05,train,133.664064,False,8,Departamento,1,0.16733870967741934,0.38095238095238093,0.0,0.08333333333333333,0.13195084485407066,Eficiente,0.961251,0.969825,0.212099,0.967742,128.484732,sensordata/home105_hall1111_sensor5093c5097_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
105,2017-06,train,128.80727,False,8,Departamento,1,0.14717741935483872,0.38095238095238093,0.0,0.08333333333333333,0.11985407066052227,Eficiente,0.932821,0.937363,0.236552,0.933333,120.154125,sensordata/home105_hall1111_sensor5093c5097_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
105,2017-07,train,147.329379,False,8,Departamento,1,0.21975806451612903,0.38095238095238093,0.0,0.08333333333333333,0.16340245775729645,Eficiente,0.976608,0.976631,0.231665,0.967742,143.883002,sensordata/home105_hall1111_sensor5093c5097_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
105,2017-08,train,136.505035,False,8,Departamento,1,0.17540322580645162,0.38095238095238093,0.0,0.08333333333333333,0.13678955453149,Eficiente,0.967587,0.951407,0.248581,0.967742,132.080547,sensordata/home105_hall1111_sensor5093c5097_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
105,2017-09,train,136.602053,False,8,Departamento,1,0.17943548387096775,0.38095238095238093,0.0,0.08333333333333333,0.1392089093701997,Eficiente,0.939255,0.955343,0.248527,0.833333,128.30411,sensordata/home105_hall1111_sensor5093c5097_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
105,2017-10,train,148.315581,True,8,Departamento,1,0.23588709677419356,0.38095238095238093,1.0,0.08333333333333333,0.3730798771121352,Moderado,0.967981,0.964292,0.276396,0.935484,143.566607,sensordata/home105_hall1111_sensor5093c5097_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
105,2017-11,train,185.244492,True,8,Departamento,2,0.3971774193548387,0.38095238095238093,1.0,0.16666666666666666,0.48235407066052227,Moderado,0.975318,0.990433,0.279478,0.966667,180.67234,sensordata/home105_hall1111_sensor5093c5097_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
105,2018-04,train,189.138162,False,8,Departamento,2,0.41330645161290325,0.38095238095238093,0.0,0.16666666666666666,0.292031490015361,Eficiente,0.912711,0.951602,0.222978,0.8,172.628414,sensordata/home105_hall1111_sensor5093c5097_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
107,2017-05,train,206.774136,True,14,Casa,3,0.17759562841530055,0.8,1.0,0.25,0.3840573770491803,Moderado,0.959796,0.965909,0.304967,0.870968,198.460942,sensordata/home107_hall1076_sensor4745c4749_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
107,2017-07,train,188.131441,True,14,Casa,3,0.13934426229508196,0.8,1.0,0.25,0.3611065573770492,Eficiente,0.959433,0.953035,0.288764,0.83871,180.499488,sensordata/home107_hall1076_sensor4745c4749_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
107,2017-08,train,183.220412,True,14,Casa,4,0.1284153005464481,0.8,1.0,0.3333333333333333,0.3670491803278688,Moderado,0.957492,0.947137,0.28931,0.870968,175.432108,sensordata/home107_hall1076_sensor4745c4749_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
107,2017-09,train,218.853234,True,14,Casa,4,0.23224043715846995,0.8,1.0,0.3333333333333333,0.42934426229508194,Moderado,0.966615,0.956671,0.302786,0.933333,211.546896,sensordata/home107_hall1076_sensor4745c4749_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
107,2017-10,train,220.406568,True,14,Casa,4,0.24316939890710382,0.8,1.0,0.3333333333333333,0.4359016393442623,Moderado,0.96677,0.957852,0.327317,0.903226,213.082529,sensordata/home107_hall1076_sensor4745c4749_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
107,2017-11,train,221.433123,True,14,Casa,4,0.24863387978142076,0.8,1.0,0.3333333333333333,0.4391803278688524,Moderado,0.979152,0.974417,0.300652,0.966667,216.816686,sensordata/home107_hall1076_sensor4745c4749_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
107,2018-04,train,206.344433,False,14,Casa,4,0.1721311475409836,0.8,0.0,0.3333333333333333,0.19327868852459015,Eficiente,0.928316,0.968449,0.244634,0.833333,191.552832,sensordata/home107_hall1076_sensor4745c4749_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
109,2017-05,train,440.379865,True,9,Casa,9,0.9262295081967213,0.24,1.0,0.75,0.8802377049180328,Ineficiente,0.976741,0.970076,0.270471,0.903226,430.13689,sensordata/home109_kitchen1091_sensor4999c5015_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
109,2017-06,train,380.631194,True,9,Casa,8,0.855191256830601,0.24,1.0,0.6666666666666666,0.8251147540983607,Ineficiente,0.94392,0.943046,0.26109,0.9,359.285303,sensordata/home109_kitchen1091_sensor4999c5015_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
109,2017-07,train,514.717277,True,9,Casa,12,0.9644808743169399,0.24,1.0,1.0,0.9406885245901638,Ineficiente,0.983142,0.97381,0.301107,1.0,506.04007,sensordata/home109_kitchen1091_sensor4999c5015_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
109,2017-09,train,433.815893,True,9,Casa,9,0.9098360655737705,0.24,1.0,0.75,0.8704016393442624,Ineficiente,0.974949,0.959537,0.312768,0.866667,422.948403,sensordata/home109_kitchen1091_sensor4999c5015_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
110,2017-06,train,263.240119,True,7,Casa,4,0.39617486338797814,0.1,1.0,0.3333333333333333,0.4927049180327869,Moderado,0.90857,0.922708,0.268243,0.8,239.172132,sensordata/home110_hall1094_sensor4956c4960_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
110,2017-07,train,194.445559,True,7,Casa,3,0.15027322404371585,0.1,1.0,0.25,0.3326639344262295,Eficiente,0.958884,0.967823,0.274179,0.935484,186.45067,sensordata/home110_hall1094_sensor4956c4960_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
110,2017-08,train,251.095506,True,7,Casa,4,0.34153005464480873,0.1,1.0,0.3333333333333333,0.4599180327868852,Moderado,0.935898,0.943284,0.307156,0.806452,234.999669,sensordata/home110_hall1094_sensor4956c4960_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
110,2017-09,train,260.155229,True,7,Casa,4,0.3797814207650273,0.1,1.0,0.3333333333333333,0.4828688524590164,Moderado,0.959549,0.966053,0.260279,1.0,249.631589,sensordata/home110_hall1094_sensor4956c4960_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
110,2017-10,train,309.444873,True,7,Casa,6,0.6147540983606558,0.1,1.0,0.5,0.6488524590163934,Ineficiente,0.961893,0.962195,0.296585,0.903226,297.652739,sensordata/home110_hall1094_sensor4956c4960_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
110,2017-11,train,320.783311,True,7,Casa,6,0.680327868852459,0.1,1.0,0.5,0.6881967213114754,Ineficiente,0.963353,0.9754,0.34223,0.933333,309.027567,sensordata/home110_hall1094_sensor4956c4960_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
110,2018-04,train,288.031604,True,7,Casa,5,0.5218579234972678,0.1,1.0,0.4166666666666667,0.5806147540983607,Moderado,0.927825,0.970475,0.264663,0.9,267.24299,sensordata/home110_hall1094_sensor4956c4960_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
113,2017-07,test,308.831981,False,12,Casa,6,0.6120218579234973,0.58,0.0,0.5,0.47121311475409833,Moderado,0.978681,0.976387,0.215032,1.0,302.24797,sensordata/home113_hall1201_sensor5922c5924_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
113,2017-09,test,311.716108,False,12,Casa,6,0.6229508196721312,0.58,0.0,0.5,0.4777704918032787,Moderado,0.979419,0.975296,0.245735,0.933333,305.300552,sensordata/home113_hall1201_sensor5922c5924_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
114,2017-07,train,202.5211,True,9,Departamento,3,0.48185483870967744,0.5,1.0,0.25,0.5516129032258065,Moderado,0.951758,0.963125,0.26699,0.935484,192.751029,sensordata/home114_hall1141_sensor5356c5360_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
114,2017-08,train,204.566072,True,9,Departamento,3,0.5100806451612904,0.5,1.0,0.25,0.5685483870967742,Moderado,0.94394,0.949382,0.3061,0.870968,193.098182,sensordata/home114_hall1141_sensor5356c5360_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
114,2017-10,train,177.663619,True,9,Departamento,2,0.3528225806451613,0.5,1.0,0.16666666666666666,0.46169354838709686,Moderado,0.969467,0.972417,0.28513,0.935484,172.239049,sensordata/home114_hall1141_sensor5356c5360_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
114,2017-11,train,214.150298,True,9,Departamento,3,0.530241935483871,0.5,1.0,0.25,0.5806451612903226,Moderado,0.975655,0.984544,0.307366,1.0,208.936747,sensordata/home114_hall1141_sensor5356c5360_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
114,2018-04,train,204.30233,True,9,Departamento,3,0.5020161290322581,0.5,1.0,0.25,0.5637096774193548,Moderado,0.916478,0.958986,0.295928,0.9,187.238514,sensordata/home114_hall1141_sensor5356c5360_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
116,2017-07,train,202.624479,False,7,Departamento,4,0.48588709677419356,0.2857142857142857,0.0,0.3333333333333333,0.3558179723502304,Eficiente,0.961988,0.971275,0.19929,1.0,194.922343,sensordata/home116_kitchen1156_sensor5497c5501_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
116,2017-08,train,246.665418,True,7,Departamento,4,0.6592741935483871,0.2857142857142857,1.0,0.3333333333333333,0.6598502304147466,Ineficiente,0.970087,0.961508,0.255682,0.967742,239.286821,sensordata/home116_kitchen1156_sensor5497c5501_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
116,2017-09,train,235.418642,True,7,Departamento,4,0.6149193548387096,0.2857142857142857,1.0,0.3333333333333333,0.63323732718894,Ineficiente,0.97948,0.991606,0.257102,1.0,230.587837,sensordata/home116_kitchen1156_sensor5497c5501_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
116,2017-10,train,261.62554,True,7,Departamento,5,0.7036290322580645,0.2857142857142857,1.0,0.4166666666666667,0.698963133640553,Ineficiente,0.978875,0.977565,0.259471,0.935484,256.098725,sensordata/home116_kitchen1156_sensor5497c5501_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
116,2017-11,train,267.571414,True,7,Departamento,5,0.7318548387096774,0.2857142857142857,1.0,0.4166666666666667,0.7158986175115207,Ineficiente,0.983358,0.989065,0.255052,1.0,263.118497,sensordata/home116_kitchen1156_sensor5497c5501_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
116,2018-04,train,199.597839,False,7,Departamento,3,0.4657258064516129,0.2857142857142857,0.0,0.25,0.331221198156682,Eficiente,0.928522,0.969694,0.246608,0.833333,185.330983,sensordata/home116_kitchen1156_sensor5497c5501_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
117,2017-08,train,236.597188,False,5,Departamento,2,0.6189516129032258,0.06349206349206349,0.0,0.16666666666666666,0.39954557091653864,Moderado,0.964053,0.935466,0.207716,0.806452,228.092269,sensordata/home117_hall1198_sensor5867c5871_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
117,2017-10,train,265.877825,True,5,Departamento,4,0.7237903225806451,0.06349206349206349,1.0,0.3333333333333333,0.6874487967229903,Ineficiente,0.94803,0.917245,0.30336,0.83871,252.060208,sensordata/home117_hall1198_sensor5867c5871_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
117,2017-11,train,292.898312,True,5,Departamento,5,0.7963709677419355,0.06349206349206349,1.0,0.4166666666666667,0.7434971838197644,Ineficiente,0.974432,0.963352,0.328989,0.9,285.40963,sensordata/home117_hall1198_sensor5867c5871_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
118,2017-08,train,245.786479,False,6,Departamento,3,0.655241935483871,0.15873015873015872,0.0,0.25,0.4385816692268305,Moderado,0.92766,0.912121,0.165733,0.806452,228.006236,sensordata/home118_hall1162_sensor5540c5544_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
118,2017-10,train,232.497294,True,6,Departamento,2,0.5866935483870968,0.15873015873015872,1.0,0.16666666666666666,0.584952636968766,Moderado,0.965814,0.957092,0.313629,0.935484,224.549128,sensordata/home118_hall1162_sensor5540c5544_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
118,2017-11,train,189.782132,True,6,Departamento,2,0.4213709677419355,0.15873015873015872,1.0,0.16666666666666666,0.4857590885816693,Moderado,0.969457,0.979296,0.411813,1.0,183.98565,sensordata/home118_hall1162_sensor5540c5544_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
119,2017-07,test,214.467269,False,12,Departamento,3,0.5362903225806451,0.746031746031746,0.0,0.25,0.3965757808499743,Moderado,0.991895,0.993405,0.207033,1.0,212.728966,sensordata/home119_hall1210_sensor5991c5995_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
119,2017-08,test,257.134321,False,12,Departamento,4,0.6895161290322581,0.746031746031746,0.0,0.3333333333333333,0.5010112647209422,Moderado,0.993693,0.98147,0.187947,0.967742,255.512639,sensordata/home119_hall1210_sensor5991c5995_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
119,2017-09,test,263.196707,False,12,Departamento,4,0.7096774193548387,0.746031746031746,0.0,0.3333333333333333,0.5131080389144905,Moderado,0.995463,0.996785,0.20603,1.0,262.002675,sensordata/home119_hall1210_sensor5991c5995_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
119,2017-10,test,286.327254,False,12,Departamento,5,0.7862903225806451,0.746031746031746,0.0,0.4166666666666667,0.5715757808499743,Moderado,0.975644,0.954465,0.226047,0.903226,279.353552,sensordata/home119_hall1210_sensor5991c5995_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
119,2017-11,test,272.993093,False,12,Departamento,5,0.75,0.746031746031746,0.0,0.4166666666666667,0.5498015873015872,Moderado,0.993989,0.994313,0.238355,1.0,271.352185,sensordata/home119_hall1210_sensor5991c5995_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
119,2018-04,test,252.501698,False,12,Departamento,5,0.6854838709677419,0.746031746031746,0.0,0.4166666666666667,0.5110919098822324,Moderado,0.95153,0.98459,0.218027,0.9,240.262964,sensordata/home119_hall1210_sensor5991c5995_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
119,2018-06,test,191.793304,False,12,Departamento,3,0.43951612903225806,0.746031746031746,0.0,0.25,0.33851126472094206,Eficiente,0.936917,0.9551,0.200226,0.866667,179.694491,sensordata/home119_hall1210_sensor5991c5995_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
120,2017-07,train,145.445817,False,7,Casa,1,0.04644808743169399,0.1,0.0,0.08333333333333333,0.045368852459016396,Eficiente,0.98517,0.972784,0.185597,0.967742,143.288892,sensordata/home120_hall1172_sensor5622c5626_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
120,2017-08,train,143.253313,False,7,Casa,1,0.040983606557377046,0.1,0.0,0.08333333333333333,0.04209016393442623,Eficiente,0.98727,0.975829,0.176165,0.967742,141.429647,sensordata/home120_hall1172_sensor5622c5626_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
120,2017-09,train,128.797552,False,7,Casa,0,0.01366120218579235,0.1,0.0,0.0,0.01319672131147541,Eficiente,0.977965,0.984979,0.20612,0.966667,125.959434,sensordata/home120_hall1172_sensor5622c5626_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
120,2017-10,train,140.689686,False,7,Casa,1,0.030054644808743168,0.1,0.0,0.08333333333333333,0.0355327868852459,Eficiente,0.973323,0.97515,0.217334,0.935484,136.936545,sensordata/home120_hall1172_sensor5622c5626_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
120,2017-11,train,158.357293,False,7,Casa,2,0.07377049180327869,0.1,0.0,0.16666666666666666,0.07426229508196722,Eficiente,0.983115,0.992229,0.24984,1.0,155.683426,sensordata/home120_hall1172_sensor5622c5626_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
120,2018-03,train,197.551946,False,7,Casa,3,0.1557377049180328,0.1,0.0,0.25,0.13594262295081969,Eficiente,0.918711,0.957036,0.238274,0.83871,181.493133,sensordata/home120_hall1172_sensor5622c5626_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
120,2018-04,train,150.329913,False,7,Casa,2,0.05737704918032787,0.1,0.0,0.16666666666666666,0.06442622950819672,Eficiente,0.951087,0.983113,0.202455,0.9,142.976796,sensordata/home120_hall1172_sensor5622c5626_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
121,2017-07,train,131.526127,False,7,Departamento,1,0.15524193548387097,0.2857142857142857,0.0,0.08333333333333333,0.11993087557603686,Eficiente,0.948224,0.971313,0.164139,0.83871,124.716272,sensordata/home121_hall1174_sensor5648c5652_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
122,2017-07,test,379.192211,False,10,Departamento,8,0.9395161290322581,0.6190476190476191,0.0,0.6666666666666666,0.6946620583717358,Ineficiente,0.979016,0.968022,0.212428,0.935484,371.235178,sensordata/home122_hall1218_sensor6049c6053_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
122,2017-08,test,512.696841,True,10,Departamento,11,0.9959677419354839,0.6190476190476191,1.0,0.9166666666666666,0.9660330261136713,Ineficiente,0.977532,0.951548,0.319711,0.935484,501.177624,sensordata/home122_hall1218_sensor6049c6053_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
122,2017-09,test,488.840785,True,10,Departamento,11,0.9959677419354839,0.6190476190476191,1.0,0.9166666666666666,0.9660330261136713,Ineficiente,0.974505,0.952141,0.280521,0.9,476.377797,sensordata/home122_hall1218_sensor6049c6053_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
122,2017-10,test,501.067832,True,10,Departamento,10,0.9959677419354839,0.6190476190476191,1.0,0.8333333333333334,0.9535330261136713,Ineficiente,0.973082,0.948472,0.299269,0.83871,487.580289,sensordata/home122_hall1218_sensor6049c6053_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
122,2018-03,test,505.024581,False,10,Departamento,13,0.9959677419354839,0.6190476190476191,0.0,1.0,0.7785330261136713,Ineficiente,0.918975,0.955703,0.170494,0.806452,464.104902,sensordata/home122_hall1218_sensor6049c6053_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
122,2018-04,test,500.002503,False,10,Departamento,10,0.9959677419354839,0.6190476190476191,0.0,0.8333333333333334,0.7535330261136712,Ineficiente,0.952282,0.985502,0.174612,0.933333,476.143202,sensordata/home122_hall1218_sensor6049c6053_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
122,2018-06,test,460.138041,False,10,Departamento,7,0.9959677419354839,0.6190476190476191,0.0,0.5833333333333334,0.7160330261136713,Ineficiente,0.943524,0.96225,0.207959,0.866667,434.151071,sensordata/home122_hall1218_sensor6049c6053_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
123,2017-07,train,234.951126,True,10,Departamento,3,0.6028225806451613,0.6190476190476191,1.0,0.25,0.6301459293394777,Ineficiente,0.99522,0.990824,0.301178,1.0,233.828038,sensordata/home123_hall1226_sensor6139c6143_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
123,2017-08,train,272.31619,True,10,Departamento,4,0.7439516129032258,0.6190476190476191,1.0,0.3333333333333333,0.7273233486943165,Ineficiente,0.957894,0.943613,0.316012,0.903226,260.850116,sensordata/home123_hall1226_sensor6139c6143_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
123,2017-09,train,256.428763,True,10,Departamento,4,0.6875,0.6190476190476191,1.0,0.3333333333333333,0.693452380952381,Ineficiente,0.976836,0.98106,0.382331,1.0,250.488757,sensordata/home123_hall1226_sensor6139c6143_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
123,2017-10,train,328.124931,True,10,Departamento,6,0.8366935483870968,0.6190476190476191,1.0,0.5,0.8079685099846389,Ineficiente,0.988088,0.982119,0.317338,0.935484,324.216305,sensordata/home123_hall1226_sensor6139c6143_electric-mains_electric-combined.csv.gz,ideal-relative-v1,False
